Strike,Call Price,Put Price
122.1500015,125.16589578277777,3.4593539189807953e-12
146.5800018,101.33907466336748,3.2403828715394344e-07
171.01000209999998,77.51276429998694,0.0005114041028797707
195.4400024,53.74336221449266,0.05793076205376213
219.8700027,31.0045644980259,1.1459544890321425
244.30000299999998,13.199992064643453,7.168203499094801
268.73000329999996,3.817876872291265,21.612909750187782
293.1600035999999,0.742821267546514,42.36467558888813
317.59000389999994,0.10093046127874006,65.54960622606546
342.02000419999996,0.010104305876034947,89.28560151410795
366.4500045,0.0007862121675324407,113.1031048638446
