Strike,Call Price,Put Price
121.818779,124.82857217485984,0.002076804748707757
146.1825348,101.11876090214253,0.05447805800922312
170.5462906,77.8103721937272,0.5083018755716546
194.9100464,55.97374592895133,2.4338881367735183
219.27380219999998,37.23427231316708,7.456627046967043
243.63755799999998,22.84418258275832,16.828749842536084
268.0013138,12.983446641292389,30.730226427047967
292.36506959999997,6.8933452425554265,48.40233755428872
316.72882539999995,3.4527184634611316,68.72392330117222
341.0925812,1.6473863824898203,90.68080374617873
365.45633699999996,0.7553843867816603,113.55101427644826
