Strike,Call Price,Put Price
584.0999755,598.5215330639327,7.778458900891804e-05
700.9199706,484.59904410915067,0.013287973938103437
817.7399657,371.0568673294073,0.406810338326129
934.5599608,260.8350242345424,4.1206663875922445
1051.3799559,162.80527782579236,20.026619122973585
1168.1999509999998,88.23904471188735,59.39608515319969
1285.0199461,41.34994445044396,126.44268403588774
1401.8399411999997,16.916878375069672,215.94531710464423
1518.6599362999998,6.143453608106213,319.1075914818123
1635.4799314,2.01714528721309,428.9169823050504
1752.2999264999999,0.6093716519304255,541.4449078138989
