Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,681.500000,692.500000,639.000000,649.900024,580.394287,3768160
2014-02-01,631.000000,669.500000,631.000000,656.775024,586.534180,1991712
2014-03-01,655.549988,695.599976,652.174988,686.250000,612.856750,2533974
2014-04-01,687.474976,749.500000,669.075012,717.349976,640.630737,2863006
2014-05-01,717.349976,724.474976,662.500000,693.424988,623.352051,3264576
2014-06-01,693.424988,797.474976,690.250000,754.275024,678.052917,3399922
2014-07-01,755.049988,850.000000,752.500000,783.099976,703.964966,4451848
2014-08-01,783.099976,794.224976,720.500000,768.049988,690.435974,8388652
2014-09-01,770.125000,876.700012,761.000000,871.275024,783.229553,7227920
2014-10-01,874.500000,884.500000,837.625000,845.200012,763.516052,3816154
2014-11-01,845.549988,1024.500000,842.500000,930.599976,840.662659,8414802
2014-12-01,927.500000,969.650024,850.775024,892.750000,806.470764,7134862
2015-01-01,893.000000,988.450012,893.000000,937.775024,850.919189,9199480
2015-02-01,940.000000,997.500000,900.500000,960.549988,871.584778,5331880
2015-03-01,977.700012,1069.500000,962.500000,1007.150024,913.868713,6619408
2015-04-01,1001.700012,1099.000000,955.000000,994.099976,902.027405,6132514
2015-05-01,994.099976,1056.724976,975.025024,1001.900024,912.582336,6756044
2015-06-01,996.000000,1024.400024,930.500000,1019.875000,928.954895,5553468
2015-07-01,1015.125000,1050.000000,974.000000,994.924988,906.229248,11289362
2015-08-01,998.924988,1029.099976,926.000000,977.400024,890.266479,8153038
2015-09-01,965.000000,1002.125000,897.750000,961.500000,875.783936,8991217
2015-10-01,962.000000,994.900024,895.099976,955.349976,870.182190,6260987
2015-11-01,963.900024,975.500000,908.900024,966.150024,880.019409,3913482
2015-12-01,974.000000,1009.450012,957.150024,972.849976,889.905273,4961957
2016-01-01,973.000000,982.450012,846.549988,857.950012,787.257751,10023063
2016-02-01,869.000000,870.599976,808.200012,820.400024,752.801880,5856156
2016-03-01,829.799988,858.700012,790.049988,830.849976,762.390747,9810680
2016-04-01,829.849976,867.349976,810.950012,840.849976,771.566833,4489102
2016-05-01,842.000000,866.349976,787.200012,861.349976,793.240967,5409662
2016-06-01,863.000000,923.900024,847.500000,918.500000,845.872009,5815347
2016-07-01,921.049988,971.700012,910.700012,933.349976,859.547668,5163589
2016-08-01,935.750000,1033.000000,930.549988,948.349976,873.361755,7445970
2016-09-01,949.950012,998.700012,942.549988,970.650024,893.898376,5488151
2016-10-01,971.750000,999.000000,908.150024,973.150024,896.200806,5417399
2016-11-01,972.000000,1031.199951,880.000000,933.700012,859.870178,5958661
2016-12-01,936.000000,946.549988,863.049988,904.599976,836.495911,4580179
2017-01-01,905.700012,924.000000,861.299988,887.650024,823.555664,6416656
2017-02-01,887.000000,928.799988,878.000000,900.250000,835.245728,12942684
2017-03-01,900.500000,1016.799988,888.599976,995.500000,923.618042,9061891
2017-04-01,997.599976,1047.800049,980.000000,1035.750000,960.961670,6154456
2017-05-01,1035.750000,1049.000000,966.750000,1014.549988,944.093262,8497534
2017-06-01,1015.700012,1123.699951,1009.150024,1110.849976,1033.705566,6874975
2017-07-01,1116.000000,1138.900024,1055.099976,1079.550049,1004.579163,6946194
2017-08-01,1080.000000,1119.000000,1027.500000,1112.550049,1035.287476,6929373
2017-09-01,1115.000000,1178.349976,1050.000000,1066.750000,992.668152,5672006
2017-10-01,1066.750000,1126.000000,1026.000000,1064.650024,990.714050,6455615
2017-11-01,1057.500000,1067.000000,1015.099976,1036.650024,968.321350,7017471
2017-12-01,1037.949951,1103.500000,1022.000000,1100.000000,1027.495728,4442018
2018-01-01,1095.500000,1174.000000,1084.849976,1121.349976,1051.359863,5140076
2018-02-01,1126.000000,1139.949951,1029.000000,1041.099976,976.118896,6157281
2018-03-01,1043.949951,1070.000000,1020.900024,1056.900024,990.932739,6050696
2018-04-01,1062.900024,1133.000000,1050.250000,1123.199951,1058.211548,6781123
2018-05-01,1123.199951,1281.699951,1084.550049,1259.699951,1186.813721,14529471
2018-06-01,1259.000000,1263.949951,1147.750000,1184.849976,1126.160156,6059415
2018-07-01,1183.000000,1187.300049,1067.550049,1145.250000,1088.521729,8281398
2018-08-01,1145.250000,1195.050049,1112.050049,1169.000000,1111.095337,9547305
2018-09-01,1173.250000,1198.400024,1055.400024,1081.449951,1027.881958,8450018
2018-10-01,1081.550049,1150.000000,1018.299988,1117.500000,1062.146240,10256226
2018-11-01,1120.000000,1263.650024,1088.000000,1219.650024,1159.236328,8845765
2018-12-01,1230.000000,1354.800049,1190.000000,1343.550049,1286.285645,12339808
