Strike,Call Price,Put Price
52.5250015,53.82394509976836,0.0020966920213881524
63.0300018,43.616321950803645,0.040104461507293854
73.5350021,33.636234533525354,0.3056479626796116
84.04000239999999,24.37023366082157,1.2852780084264204
94.5450027,16.46557060867194,3.6262458747273953
105.05000299999999,10.369962469394501,7.776268653900573
115.5550033,6.118017328587676,13.769954431544356
126.06000359999997,3.407653764332853,21.305221785740116
136.5650039,1.8074241748666502,29.95062311472452
147.0700042,0.9205468110813282,39.30937666938982
157.57500449999998,0.45360372800169824,49.088064504760766
