Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,374.097168,374.690796,356.238251,361.432678,359.743378,2015514
2014-01-08,363.114685,375.234985,359.157013,367.863861,366.144501,3134446
2014-01-15,370.040558,383.298706,363.065216,380.577820,378.799042,2795016
2014-01-22,377.560120,384.881775,340.358154,352.478485,350.831024,2317735
2014-01-29,356.040375,362.768372,327.545258,342.238037,340.638458,3134884
2014-02-05,338.874054,378.401123,335.905792,370.337402,368.606506,5121759
2014-02-12,371.524689,391.263489,370.634216,387.305817,385.495575,4205684
2014-02-19,387.206879,396.309479,383.496582,394.380127,392.536835,2289457
2014-02-26,393.786499,415.850403,391.906586,408.528748,406.619324,2664337
2014-03-05,410.606506,411.843262,387.948944,393.885437,392.044464,2697401
2014-03-12,393.291779,393.390717,376.372803,377.362213,375.598480,1710063
2014-03-19,380.924103,390.274078,375.136047,386.563782,384.757019,1882682
2014-03-26,389.779358,401.256561,389.779358,398.733551,396.869934,2056851
2014-04-02,401.701782,419.115479,395.963196,398.980896,397.116089,2172770
2014-04-09,401.652313,433.066193,401.652313,407.984558,406.077667,1870818
2014-04-16,408.281403,429.999023,405.263672,424.507751,422.523621,1829542
2014-04-23,426.832886,428.811707,403.779572,404.818451,402.926361,960753
2014-04-30,408.380341,417.186096,400.514496,413.871582,411.937195,1028416
2014-05-07,414.564148,450.727203,411.002289,436.133362,434.094940,2072216
2014-05-14,435.341827,459.285645,429.553772,435.094482,433.060883,2641652
2014-05-21,435.836548,448.599976,420.649048,431.829437,429.811127,2532422
2014-05-28,431.878906,431.878906,402.740662,415.998810,414.054474,2070394
2014-06-04,420.253296,450.084106,412.585327,447.511627,445.420013,3016722
2014-06-11,449.193634,449.193634,422.627869,435.984955,433.947235,1747344
2014-06-18,439.200562,440.783600,425.942413,437.469086,435.424408,2709111
2014-06-25,437.023834,448.204224,424.557251,446.175903,444.090546,1651985
2014-07-02,445.384399,478.925507,440.288910,463.441193,461.275116,2212609
2014-07-09,464.430603,469.773438,437.815369,458.147827,456.006500,1805067
2014-07-16,460.324524,482.289490,457.108948,480.261200,480.066315,1790236
2014-07-23,480.854858,482.883148,446.324341,448.352631,448.170685,1447567
2014-07-30,453.151276,453.200745,432.917786,451.815582,451.632233,2781443
2014-08-06,449.985168,478.876038,425.942413,468.882965,468.692688,2823022
2014-08-13,470.070251,514.989624,461.561279,513.258118,513.049866,2852983
2014-08-20,513.505493,516.325317,491.936279,507.470062,507.264130,1874767
2014-08-27,512.417114,525.378479,506.579590,510.933014,510.725677,1528882
2014-09-03,520.431396,524.883728,497.674866,511.774017,511.566345,2451800
2014-09-10,509.448883,514.841187,489.759583,494.310883,494.110291,2013502
2014-09-17,496.685455,538.735535,485.851379,512.318176,512.110291,2570666
2014-09-24,513.505493,513.505493,487.533386,497.427521,497.225677,1560640
2014-10-01,497.328583,511.328796,494.014038,499.554779,499.352051,599209
2014-10-08,500.643127,516.473755,475.264679,483.031555,482.835541,1885500
2014-10-15,483.031555,498.466400,463.193817,496.388641,496.187225,1601602
2014-10-22,502.720886,515.484314,496.784393,503.215607,503.011414,872014
2014-10-29,509.102600,531.314941,509.102600,525.526855,525.313599,1345095
2014-11-05,525.081604,538.438721,511.328796,516.176880,515.967407,1643822
2014-11-12,516.473755,544.968811,513.307617,535.569397,535.352051,2417399
2014-11-19,536.262024,539.180786,507.915314,515.236938,515.027832,2532816
2014-11-26,515.484314,534.283142,506.084900,523.399597,523.187195,4762429
2014-12-03,530.721252,532.898010,495.943390,497.773834,497.571838,1704897
2014-12-10,492.727814,509.300476,473.533203,476.748779,476.555328,1789610
2014-12-17,474.918365,495.893921,464.034821,482.734741,482.538849,1686032
2014-12-24,483.823090,494.409821,474.423676,488.671204,488.472900,1201438
2014-12-31,489.314331,520.431396,485.900848,495.794983,495.593781,1798377
2015-01-07,491.095276,520.431396,484.218872,514.049683,513.841064,1898874
2015-01-14,515.039063,555.654480,508.855255,553.180969,552.956482,2237213
2015-01-21,550.113770,601.959045,540.763855,598.693970,598.451050,1970595
2015-01-28,593.647949,605.570374,574.849121,595.676270,595.434570,2095124
2015-02-04,599.584473,600.178101,535.371521,558.375366,558.148804,2646096
2015-02-11,561.986755,574.205994,547.145569,567.873779,567.643372,997410
2015-02-18,567.428528,586.227356,554.269348,559.067993,558.841125,2161733
2015-02-25,562.877197,594.142700,552.290466,568.516846,568.286133,1375575
2015-03-04,577.718384,585.732666,553.082031,554.219849,553.994934,1341990
2015-03-11,556.050232,572.375610,542.693176,565.499146,565.269653,1181333
2015-03-18,565.944397,565.944397,522.904907,527.258362,527.044434,1246915
2015-03-25,531.314941,553.477783,513.060242,544.127808,543.906982,2079735
2015-04-01,544.177307,573.150024,542.000610,560.049988,559.822754,1149520
2015-04-08,564.000000,568.799988,552.299988,555.900024,555.674438,2248831
2015-04-15,552.799988,553.000000,521.500000,527.099976,526.886108,1966993
2015-04-22,528.000000,534.000000,508.399994,529.849976,529.634949,1784080
2015-04-29,527.000000,527.349976,498.000000,509.899994,509.693085,1464535
2015-05-06,510.000000,530.950012,482.600006,513.750000,513.541504,2143935
2015-05-13,515.000000,525.400024,506.600006,510.100006,509.893005,3380636
2015-05-20,512.799988,516.900024,494.000000,497.100006,496.898285,2587965
2015-05-27,472.350006,489.899994,463.899994,467.200012,467.010437,3964697
2015-06-03,469.000000,469.000000,429.200012,440.299988,440.121307,5049471
2015-06-10,440.500000,449.299988,418.000000,431.750000,431.574799,3565630
2015-06-17,436.500000,447.299988,426.750000,436.149994,435.973022,2414610
2015-06-24,436.500000,439.899994,419.000000,434.549988,434.373657,2992905
2015-07-01,436.950012,447.399994,420.799988,431.799988,431.624756,2368523
2015-07-08,425.500000,425.500000,381.149994,385.750000,385.593475,5061644
2015-07-15,387.500000,403.350006,382.899994,389.750000,389.591858,3280640
2015-07-22,390.000000,403.100006,366.250000,370.450012,370.299683,4439570
2015-07-29,374.000000,394.549988,372.899994,380.950012,380.795441,4527930
2015-08-05,379.000000,395.600006,367.500000,369.799988,369.649933,7906069
2015-08-12,367.000000,367.000000,345.250000,349.700012,349.558105,5946412
2015-08-19,350.000000,355.000000,304.100006,329.200012,329.066437,7411430
2015-08-26,324.899994,348.600006,318.700012,329.600006,329.466248,5807671
2015-09-02,329.450012,339.700012,316.399994,331.700012,331.565399,4358925
2015-09-09,335.049988,359.000000,332.549988,333.950012,333.814514,4981414
2015-09-16,338.700012,340.250000,314.100006,315.649994,315.521912,48899114
2015-09-23,312.000000,312.500000,279.149994,288.649994,288.532867,4757168
2015-09-30,290.000000,334.899994,288.149994,333.500000,333.364655,4179293
2015-10-07,333.899994,367.000000,329.149994,360.950012,360.803528,6186195
2015-10-14,360.000000,395.200012,351.000000,383.000000,382.844574,5279727
2015-10-21,381.000000,390.000000,378.799988,383.149994,382.994507,1999439
2015-10-28,383.799988,396.899994,381.000000,382.049988,381.894958,2435832
2015-11-04,389.000000,417.200012,372.000000,408.350006,408.184296,6031259
2015-11-11,408.799988,417.250000,394.250000,407.299988,407.134705,2030471
2015-11-18,408.200012,413.250000,396.500000,401.049988,400.887238,2073647
2015-11-25,401.049988,431.899994,401.049988,417.399994,417.230621,2448694
2015-12-02,416.000000,418.799988,395.799988,401.899994,401.736908,3014122
2015-12-09,402.399994,404.850006,360.500000,379.299988,379.146057,3569622
2015-12-16,378.000000,387.200012,373.000000,377.850006,377.696686,2924851
2015-12-23,378.500000,397.649994,377.600006,390.850006,390.691406,1403101
2015-12-30,394.000000,402.899994,373.100006,374.649994,374.497955,2035569
2016-01-06,378.000000,378.000000,338.399994,355.049988,354.905914,4836925
2016-01-13,359.100006,369.700012,334.850006,354.049988,353.906311,4767619
2016-01-20,350.000000,350.000000,323.350006,332.899994,332.764893,4549027
2016-01-27,336.549988,344.600006,324.250000,329.700012,329.566223,3148916
2016-02-03,328.000000,338.700012,309.250000,310.600006,310.473969,3519838
2016-02-10,310.950012,323.950012,266.000000,301.000000,300.877869,9766480
2016-02-17,302.750000,324.950012,298.649994,318.450012,318.320801,4984826
2016-02-24,316.000000,316.899994,290.450012,315.299988,315.172028,3508455
2016-03-02,320.500000,353.899994,314.750000,345.700012,345.559723,3553295
2016-03-09,343.000000,370.649994,336.399994,360.649994,360.503632,3753859
2016-03-16,360.000000,381.250000,353.299988,376.899994,376.747040,2995958
2016-03-23,378.700012,379.350006,361.649994,372.799988,372.648712,1945852
2016-03-30,380.649994,393.500000,368.399994,370.500000,370.349670,2784172
2016-04-06,374.000000,396.649994,370.750000,395.100006,394.939667,2593824
2016-04-13,399.850006,411.649994,398.299988,407.100006,406.934814,1124861
2016-04-20,409.700012,423.500000,401.100006,419.299988,419.129852,2268208
2016-04-27,419.950012,425.000000,395.000000,409.500000,409.333832,3167075
2016-05-04,406.750000,406.750000,380.500000,388.899994,388.742188,3776466
2016-05-11,386.000000,396.750000,376.049988,389.899994,389.741791,3467567
2016-05-18,384.000000,393.149994,380.549988,389.250000,389.092041,3889949
2016-05-25,393.549988,463.899994,393.549988,458.200012,458.014069,5901167
2016-06-01,455.700012,467.000000,443.950012,463.049988,462.862091,4388101
2016-06-08,465.000000,470.250000,436.899994,448.399994,448.218048,6271936
2016-06-15,450.000000,486.149994,446.250000,485.000000,484.803192,3364118
2016-06-22,483.899994,489.600006,425.000000,440.350006,440.171326,7623012
2016-06-29,445.200012,474.799988,445.200012,460.549988,460.363098,3226422
2016-07-06,460.549988,488.649994,454.000000,484.200012,484.003540,4645484
2016-07-13,486.000000,505.000000,478.049988,498.149994,497.947845,4142335
2016-07-20,499.000000,513.500000,489.450012,503.149994,503.149994,3559815
2016-07-27,505.000000,514.849976,492.000000,493.850006,493.850006,2013636
2016-08-03,495.350006,522.200012,476.250000,513.700012,513.700012,3164143
2016-08-10,515.000000,518.500000,495.450012,506.899994,506.899994,3004363
2016-08-17,511.899994,518.000000,500.350006,503.549988,503.549988,3730034
2016-08-24,504.549988,530.799988,486.100006,528.299988,528.299988,6551223
2016-08-31,529.000000,593.099976,529.000000,589.349976,589.349976,8192088
2016-09-07,590.000000,598.599976,549.450012,554.150024,554.150024,4857231
2016-09-14,555.150024,568.000000,544.299988,547.599976,547.599976,3949182
2016-09-21,548.599976,562.000000,530.700012,531.950012,531.950012,2451163
2016-09-28,532.099976,550.900024,517.200012,549.349976,549.349976,2752682
2016-10-05,555.000000,571.049988,549.000000,562.099976,562.099976,2031957
2016-10-12,562.099976,562.099976,537.049988,553.549988,553.549988,1988608
2016-10-19,551.799988,563.000000,542.000000,553.099976,553.099976,2350346
2016-10-26,550.849976,550.849976,510.649994,530.950012,530.950012,2780674
2016-11-02,525.000000,542.250000,501.850006,540.200012,540.200012,3682525
2016-11-09,501.000000,549.200012,451.600006,457.250000,457.250000,3268875
2016-11-16,467.000000,476.200012,450.000000,464.899994,464.899994,3210116
