Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,210.675049,219.993805,199.500046,215.606308,202.436600,8782008
2014-02-01,215.250046,228.937561,204.131302,223.781311,211.220993,7033883
2014-03-01,223.125061,224.962555,198.356293,203.475052,192.054474,7221366
2014-04-01,205.500046,223.125061,193.875046,195.750046,184.763062,12759058
2014-05-01,195.750046,199.481293,178.256287,189.375046,178.745865,11933196
2014-06-01,189.806290,207.525055,182.100052,204.356308,192.886292,10388186
2014-07-01,205.125046,217.425049,198.000046,203.868805,192.426163,8748929
2014-08-01,204.337555,213.000046,200.625046,212.025055,201.968369,4258876
2014-09-01,213.750046,224.700058,208.875046,223.631302,213.024109,6957013
2014-10-01,224.250061,233.062561,205.500046,211.293808,201.271820,8714169
2014-11-01,212.250046,221.081299,205.593796,219.562561,209.148376,6857006
2014-12-01,220.500061,225.206299,196.818802,207.675049,197.824692,6167158
2015-01-01,207.375046,230.250061,202.181305,227.362549,216.578369,8215931
2015-02-01,228.750061,251.550064,228.375061,245.418808,235.784729,6498357
2015-03-01,247.387558,253.837570,228.093811,235.425064,226.183289,5578776
2015-04-01,234.506302,238.387558,192.206299,201.956299,194.028366,8233542
2015-05-01,201.956299,216.375061,197.156296,210.600052,202.332809,7144210
2015-06-01,211.125046,216.900055,198.506302,204.056305,196.045929,8091464
2015-07-01,204.750046,222.750061,202.631302,213.431305,205.052917,8656763
2015-08-01,213.750046,220.256302,198.581299,214.293808,208.447754,5481529
2015-09-01,213.825058,226.762558,204.000046,223.931305,217.822342,4803933
2015-10-01,224.250061,229.875061,211.968796,214.987549,209.122543,3913573
2015-11-01,215.400055,217.218811,203.568802,214.762558,208.903717,2881408
2015-12-01,216.806305,220.125061,205.875046,209.925049,204.198181,4241794
2016-01-01,209.250046,211.500046,199.125046,210.450058,204.708862,6518028
2016-02-01,210.768799,214.968796,190.837540,194.962555,191.382751,3611813
2016-03-01,196.218796,212.625046,195.937546,211.256302,207.377335,6689630
2016-04-01,211.950058,227.531311,203.287552,207.637558,203.825043,11440656
2016-05-01,208.875046,208.875046,199.406296,204.825058,201.064178,4653236
2016-06-01,205.275055,211.800049,200.418793,209.381302,205.536743,19346991
2016-07-01,212.175049,216.562561,191.625046,204.487549,200.732864,25277087
2016-08-01,204.562546,210.562546,178.500046,183.937546,180.882034,15982981
2016-09-01,184.687546,184.687546,176.250046,179.118790,176.143341,12474133
2016-10-01,179.625046,189.112549,170.287537,173.137543,170.261444,6034803
2016-11-01,174.000046,176.381287,153.750031,174.412537,171.515244,6166030
2016-12-01,175.500046,178.875046,169.500046,177.750046,174.797318,3920026
2017-01-01,178.125046,182.718796,167.081284,171.412537,168.565094,8329867
2017-02-01,171.562546,184.781296,167.325043,183.187546,180.144485,4678905
2017-03-01,183.356293,194.175049,181.200043,193.256302,190.884583,55945631
2017-04-01,193.387543,193.950043,181.781296,185.287552,183.013641,8575781
2017-05-01,185.287552,204.337555,184.875046,201.431305,198.959244,12808854
2017-06-01,201.712555,212.943802,189.075043,194.062546,191.680923,10115426
2017-07-01,194.250046,220.237549,189.225052,216.750061,214.090012,10815098
2017-08-01,217.500061,225.000061,213.975052,224.287552,221.534988,7811779
2017-09-01,223.500061,227.662552,210.000046,210.712555,208.126617,7751648
2017-10-01,210.712555,227.250061,210.712555,220.500061,217.793991,4563795
2017-11-01,221.512558,231.300064,216.937561,218.850052,216.164246,3828788
2017-12-01,222.000061,236.550064,210.000046,235.050064,232.165436,4062126
2018-01-01,235.050064,251.062561,226.162552,228.487564,225.683472,7402707
2018-02-01,230.250061,233.587555,213.075058,219.600052,217.612259,16256389
2018-03-01,219.750061,226.500061,204.075058,211.087555,209.176819,15032951
2018-04-01,211.087555,225.075058,205.575058,209.062546,207.170135,4688734
2018-05-01,209.062546,209.962555,193.875046,196.425049,194.647034,2914458
2018-06-01,198.000046,204.000046,190.125046,196.050049,194.275421,7358103
2018-07-01,200.475052,217.762558,193.650055,207.600052,205.720871,8137060
2018-08-01,208.425049,229.875061,205.350052,226.237549,224.189667,8606253
2018-09-01,246.000061,254.287567,230.400055,243.150055,240.949097,13055625
2018-10-01,242.962555,251.025055,220.500061,248.625061,246.374527,11738086
2018-11-01,248.625061,250.575058,227.250061,243.637558,241.432175,7486984
2018-12-01,244.125061,258.000061,231.675064,247.687561,245.445526,8063260
