Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,210.675049,211.650055,204.750046,206.231308,193.634201,1444191
2014-01-08,206.325058,212.793808,199.500046,207.262558,194.602478,2572831
2014-01-15,208.125046,216.656311,206.062546,214.312546,201.221848,2735084
2014-01-22,214.500046,219.993805,211.612549,213.000046,199.989517,1513328
2014-01-29,213.000046,217.125061,204.131302,208.462555,196.762024,921178
2014-02-05,209.625046,215.043808,206.756302,211.087555,199.239700,1205666
2014-02-12,211.875046,214.125046,206.418808,208.893799,197.169067,2465325
2014-02-19,209.625046,223.800049,208.950058,223.181305,210.654663,2181391
2014-02-26,223.200058,228.937561,218.943802,220.931305,208.530975,1349421
2014-03-05,221.700058,223.500061,207.712555,209.962555,198.177856,1481686
2014-03-12,210.093796,215.400055,201.543793,202.612549,191.240387,1578990
2014-03-19,202.837555,216.412552,198.356293,205.687546,194.142776,2211756
2014-03-26,206.850052,210.787552,201.956299,210.187546,198.390213,2632505
2014-04-02,211.387558,214.650055,206.250046,208.650055,196.939026,1300260
2014-04-09,209.250046,221.643799,206.137558,220.875061,208.477875,1611363
2014-04-16,223.125061,223.125061,197.568802,199.237549,188.054810,4421485
2014-04-23,200.568802,201.750046,193.875046,196.837555,185.789536,3529525
2014-04-30,198.375046,199.012543,192.675049,192.975052,182.143829,2081702
2014-05-07,191.925049,198.918793,187.706299,198.300049,187.169952,2585861
2014-05-14,198.750046,199.481293,178.256287,185.268799,174.870087,3680334
2014-05-21,186.000046,194.268799,180.356293,190.050049,179.382980,3146780
2014-05-28,190.893799,193.293793,184.181290,185.381302,174.976273,2457245
2014-06-04,187.425049,197.231293,182.100052,196.800049,185.754120,3480780
2014-06-11,197.887543,203.250046,196.012543,201.000046,189.718369,2543186
2014-06-18,201.375046,203.550049,197.625046,199.237549,188.054810,1388669
2014-06-25,199.387543,207.525055,197.062546,201.993805,190.656357,1832141
2014-07-02,202.875046,210.000046,202.050049,206.493805,194.903809,1515602
2014-07-09,206.250046,209.250046,200.625046,201.468796,190.160797,1596182
2014-07-16,202.518799,210.375046,199.800049,209.587555,197.823898,1677921
2014-07-23,210.375046,217.425049,198.000046,208.162552,198.289093,3282101
2014-07-30,208.500046,208.856308,200.625046,206.100052,196.324387,1216583
2014-08-06,205.800049,208.087555,200.812546,203.850052,194.181137,1047911
2014-08-13,204.525055,207.000046,203.043793,204.881302,195.163483,809776
2014-08-20,205.687546,210.337555,204.993805,206.662552,196.860229,1143640
2014-08-27,206.175049,214.687546,205.500046,210.225052,200.253738,1106736
2014-09-03,210.750046,222.750061,210.375046,220.293808,209.844910,1570524
2014-09-10,220.875061,220.987549,208.875046,209.793808,199.842972,1315120
2014-09-17,210.431305,222.543808,209.587555,218.343811,207.987442,1785611
2014-09-24,221.250061,224.700058,216.262558,223.631302,213.024109,1662125
2014-10-01,224.250061,233.062561,224.250061,231.693802,220.704193,2002854
2014-10-08,231.656311,231.881302,212.250046,217.612549,207.290848,2699528
2014-10-15,217.612549,219.168808,207.525055,214.968796,204.772476,1531326
2014-10-22,218.625061,219.712555,205.500046,207.787552,197.931854,1565490
2014-10-29,208.687546,213.600052,208.125046,211.518799,201.486145,1417256
2014-11-05,212.868805,213.375046,205.593796,208.968796,199.057068,2576064
2014-11-12,208.837555,213.375046,207.225052,212.381302,202.307693,1517895
2014-11-19,213.243805,219.712555,210.281296,217.893799,207.558762,1627996
2014-11-26,218.625061,225.206299,215.268799,221.493805,210.988022,1268719
2014-12-03,221.250061,223.425049,208.218796,208.800049,198.896347,1042068
2014-12-10,208.875046,210.000046,196.818802,201.112549,191.573471,1730105
2014-12-17,203.250046,208.875046,198.000046,207.225052,197.396042,1495044
2014-12-24,208.125046,208.125046,203.006302,206.625046,196.824493,837890
2014-12-31,206.812546,211.818802,203.437546,204.543808,194.841965,1238975
2015-01-07,204.375046,212.531296,202.181305,211.068802,201.057465,1518717
2015-01-14,211.500046,224.418808,206.250046,221.418808,210.916580,2474825
2015-01-21,221.625061,227.043808,216.375061,224.193802,213.559937,2562882
2015-01-28,224.250061,235.687561,223.725052,233.175064,224.021606,1747312
2015-02-04,234.150055,245.418808,230.925064,241.218811,231.749603,2487390
2015-02-11,241.875061,250.312561,237.487564,248.025055,238.288666,1241941
2015-02-18,248.625061,251.550064,241.500061,244.706314,235.100204,1087847
2015-02-25,247.125061,253.687561,243.375061,251.981308,242.089630,1634952
2015-03-04,252.393814,252.393814,241.893814,245.625061,235.982880,721451
2015-03-11,245.868805,253.837570,237.000061,240.937561,231.479401,1667967
2015-03-18,241.818817,247.500061,235.537552,244.331314,234.739914,1365072
2015-03-25,244.687561,248.625061,228.093811,235.425064,226.183289,969831
2015-04-01,234.506302,238.387558,228.375061,230.718811,221.661789,1229158
2015-04-08,230.850052,234.150055,229.500061,233.793808,224.616058,1217421
2015-04-15,232.875061,233.343811,206.643799,217.050049,208.529617,1715760
2015-04-22,210.637558,211.125046,192.206299,199.293793,191.470383,3463407
2015-04-29,200.250046,205.650055,198.843796,204.318802,196.298111,1245003
2015-05-06,203.812546,204.431305,197.156296,200.212555,192.353088,2392270
2015-05-13,204.375046,208.031296,198.675049,207.318802,199.180389,1309045
2015-05-20,207.900055,216.375061,207.393799,209.568802,201.342056,2060530
2015-05-27,208.875046,212.681305,203.381302,205.650055,197.577118,1254428
2015-06-03,207.975052,211.837555,203.493805,203.906296,195.901840,883738
2015-06-10,204.375046,212.418808,198.506302,202.425049,194.478729,1175837
2015-06-17,203.400055,216.900055,202.875046,209.175049,200.963745,2088658
2015-06-24,209.625046,212.756302,203.381302,204.056305,196.045929,3433961
2015-07-01,204.750046,210.750046,202.631302,207.543808,199.396545,1468194
2015-07-08,206.981308,213.281296,203.681305,212.437546,204.098175,873277
